title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Australian Society of Building Consultants: ASBC,https://asbc.com.au/,"The Australian Society of Building Consultants (ASBC) is the registered independent membership organisation for building consultants and specialists in NSW._The Australian Society of Building Consultants (ASBC) is the registered independent membership organisation for building consultants and specialists in NSW._Browse ASBC
Consultants
Learn More >  
Events going on
within the ASBC
Learn More >  
Get in Contact
with ASBC
Learn More >  
Find an ASBC
Member near you
Learn More >  
Technical
Information
Learn More >",asbc,"['198 -206 St Johns Rd Glebe New South Wales Australia', 'https://asbc.com.au/members/']",None,"['+61 2 9629 3888', 'https://asbc.com.au/members/']","['building consultants', 'building inspector', 'building consultants group', 'building consultants executive committee', 'building inspections', 'technical information general building consultancy', 'building consultancy', 'mr mcmonnies presentation', 'monteith building consulting services', 'informed building reports']","[['Oliver Bird Dipl. Brew ', 'Quality Manager_Good ...'], 'from linkedin search google']","[['Identity ManagementNews'], 'https://www.crunchbase.com/organization/abc-television']","['1956', 'https://www.crunchbase.com/organization/abc-television']","['$145,811 USD', 'https://www.dnb.com/business-directory/company-profiles.the_australian_society_of_building_consultants_incorporated.3aa69d5ec47ae78f9f61665d02fdc40a.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/abc-television']",None,"['Private', 'https://www.crunchbase.com/organization/abc-television']",0.25,0.25,0.0,0.0,0.125
Norco Primex | Primex Field Days | Field Days Casino NSW,https://www.primex.net.au/,Held in Casino in NSW  the annual Norco Primex Field Days are widely regarded as Australia's most innovative primary industry exhibition and field days.,primex.net.au,"['PO Box 7067 Southport Park QLD 4215', 'https://www.primex.net.au']",None,"['+612 66241 881', 'https://www.primex.net.au/stay-and-play/']","['primex event', 'primex field days event', 'norco primex field days', 'primex primex program', 'norco primex expo', 'primex exhibitors', 'conditions norco primex field days', 'primex field', 'norco primex director', 'norco primex media']",None,"[['Information ServicesMarketplaceTrading Platform'], 'https://www.crunchbase.com/organization/primex-connect']","['2014', 'https://www.crunchbase.com/organization/primex-connect']",None,None,"[' Paddington, Western Australia, Australia', 'https://www.crunchbase.com/organization/primex-connect']",None,"['Private', 'https://www.crunchbase.com/organization/primex-connect']",0.25,0.25,0.0,0.0,0.125
Home - Linfox Logistics,https://www.linfox.com/,Linfox is the Asia Pacific’s largest privately-owned logistics company. Everyday our multinational team delivers food  medicines and resources in 12 countries.,linfox,"['55 English St Essendon Fields, VICTORIA, 3041 Australia', 'https://www.dnb.com/business-directory/company-profiles.linfox_proprietary_limited.60c86bd1401071269b2ab6cee90c11c4.html']","['general_enquiries@linfox.com', 'https://www.crunchbase.com/organization/linfox']","['+61 2 8882 5000', 'https://www.linfox.com/countries/australia/australia-contact-details/']","['linfox linfox', 'linfox international group linfox', 'linfox linfox new zealand', 'linfox australia', 'linfox customers', 'linfox operations', 'linfox logistics australia', 'linfox australia executive', 'linfox vehicles', 'linfox group']","['Lindsay Fox', 'founder(s)', 'https://www.crunchbase.com/organization/linfox']","[['LogisticsTransportation'], 'https://www.crunchbase.com/organization/linfox']","['1956', 'https://www.crunchbase.com/organization/linfox']","['$93.12 million USD', 'https://www.dnb.com/business-directory/company-profiles.linfox_proprietary_limited.60c86bd1401071269b2ab6cee90c11c4.html']",None,"[' Essendon, Victoria, Australia', 'https://www.crunchbase.com/organization/linfox']",None,"['Private', 'https://www.crunchbase.com/organization/linfox']",0.375,0.25,0.375,0.375,0.34375
Aurecon - An international engineering_ design and advisory ...,https://www.aurecongroup.com/,Aurecon consulting engineers use their engineering expertise to provide advisory  design  delivery and asset management services to bring ideas to life.,aurecongroup,"['Level  8 , 850 Collins Street Docklands, Melbourne  VIC 3008 Australia', 'https://www.aurecongroup.com:443/']","['sharedservices.people@aurecongroup.com', 'https://www.aurecongroup.com:443/careers/recruitment-fraud']","['+61 3 9975 3000', 'https://www.crunchbase.com/organization/aurecon-engineering']",None,"[['MURRAY DAVID JACK', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.aurecon_group_pty_ltd.91e2b441d2377279664e7e1624ffdb1f.html']","[['ConstructionIndustrial EngineeringInfrastructure'], 'https://www.crunchbase.com/organization/aurecon-engineering']","['2009', 'https://www.crunchbase.com/organization/aurecon-engineering']","['$694.44 million USD', 'https://www.dnb.com/business-directory/company-profiles.aurecon_group_pty_ltd.91e2b441d2377279664e7e1624ffdb1f.html']",None,"[' Docklands, Victoria, Australia', 'https://www.crunchbase.com/organization/aurecon-engineering']",None,"['Private', 'https://www.crunchbase.com/organization/aurecon-engineering']",0.625,0.375,0.0,0.0,0.25
Bukmarkić -,https://www.bukmarkic.com/,Bukmarkić - blog o knjigama. Preporuke za čitanje  analize književnih dela  čitalački klub i još dosta toga.,bukmarkic,None,None,None,"['je da je', 'nam je da je', 'je priča da je', 'sigurno je da je', 'interesantno je da je', 'rekao je da je', 'istina je da je', 'prva je da je', 'je priznao da je', 'poznato je da je']",None,"['Arts, entertainment and recreation, Manufacturing', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
GHD - A company offering engineering_ architecture ...,https://www.ghd.com/,GHD is one of the world\'s leading professional services companies operating in the global market sectors of water  energy and resources  environment  property and buildings  and transportation._GHD is one of the world's leading professional services companies operating in the global market sectors of water  energy and resources  environment  property and buildings  and transportation.,ghd,"['Level  15 , 133 Castlereagh Street  Sydney NSW 2000', 'https://www.ghd.com/en/privacy-policy.aspx']","['simon.babes@ghd.com', 'https://www.ghd.com/en/perspectives/new-urban-realities-and-building-back-for-good.aspx']","['+61 2 92397109', 'https://www.ghd.com/en/perspectives/advancing-industry-understanding-of-natural-source-zone-depletion-nszd.aspx']","['ghd ghd', 'ghd project services', 'client projects', 'project management professionals', 'ghd employees', 'team members ghd', 'ghd digital', 'project design development', 'ghd director', 'complete project services']","['Gordon Gutteridge', 'founder(s)', 'https://www.crunchbase.com/organization/ghd']","[['Service Industry'], 'https://www.crunchbase.com/organization/ghd']","['1928', 'https://www.crunchbase.com/organization/ghd']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/ghd']",None,"['Private', 'https://www.crunchbase.com/organization/ghd']",0.25,0.25,0.75,0.0,0.3125
AroFlo: Job Management Software For Tradies | Built by Tradies,https://aroflo.com/,"Job management software designed for trades people. Field management systems for automated workflow and business processes. Keep track of time  expenses and resources._Job management software designed for trades people. Field management systems for automated workflow and business processes. Keep track of time  expenses and resources._NEW Introducing our fully integrated Gantt Chart >   
Job management software for
small trades & large enterprise businesses  1 minute video    request demo",aroflo,"['Suite 13, 12 Maroondah Highway Ringwood VIC 3134', 'https://aroflo.com/privacy-policy/']","['info@aroflo.com', 'https://aroflo.com/aroflo-fair-use-policy/']","['1300 794 818', 'https://www.crunchbase.com/organization/aroflo']","['aroflo aroflo', 'aroflo connect aroflo', 'aroflo gantt', 'aroflo users', 'aroflo field', 'aroflo staff', 'many aroflo users', 'aroflo software', 'aroflo facilities management software', 'aroflo updates']","[['Christie Howard ', 'Training & Tech Support_AroFlo ...'], 'from linkedin search google']","[['SaaSSoftware'], 'https://www.crunchbase.com/organization/aroflo']","['23 January 2020', 'https://opencorporates.com/companies/au/638665362']",None,None,"[' Ringwood, Victoria, Australia', 'https://www.crunchbase.com/organization/aroflo']",None,"['Private', 'https://www.crunchbase.com/organization/aroflo']",0.25,0.75,0.0,0.0,0.25
AFL - Fiber optic cable_ transmission and substation ...,https://www.aflglobal.com/Home.aspx,AFL Australia offers fibre optic cable  connectivity and components.,aflglobal,"['93-97 Merrindale Dr Croydon South, VICTORIA, 3136 Australia', 'https://www.dnb.com/business-directory/company-profiles.afl_telecommunications_australia_pty_ltd.cb406562a8e4aa7a251fb1731e8cc799.html']","['.sales@aflglobal.com', 'https://www.aflglobal.com/au/Products/Fibre-Termination-Splicing/Fusion-Splicing-Equipment.aspx']","['+61 1300 232 476', 'https://www.aflglobal.com/au/Products/Fibre-Enclosure-Racks/Splice-Cassettes.aspx']","['afl', 'afl associates', 'afl volunteers', 'afl panels', 'afl participates', 'afl technicians', 'afl spartanburg volunteers', 'environmental stewardship afl', 'afl community team', 'enterprise services afl']","[['JOSEPH GALLAGHER', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.afl_telecommunications_australia_pty_ltd.cb406562a8e4aa7a251fb1731e8cc799.html']","['Manufacturing, Services - professional, scientific, and technical', 'from_classification_model']",None,"['$37.85 million USD', 'https://www.dnb.com/business-directory/company-profiles.afl_telecommunications_australia_pty_ltd.cb406562a8e4aa7a251fb1731e8cc799.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.afl_telecommunications_australia_pty_ltd.cb406562a8e4aa7a251fb1731e8cc799.html']",0.0,0.25,0.0,0.0,0.0625
CMO Australia - Addresses the unique marketing_ technology ...,https://www.cmo.com.au/,CMO Australia addresses the unique marketing  technology and leadership challenges chief marketers face as they look to align their own practices and insights with those of the business. We deliver this through news on online advertising  digital and social media marketing trends  exclusive chief marketing officers interviews  in-depth research and insights on the future of marketing.,cmo,"['PO Box 1753 North Sydney NSW 2059 Australia', 'https://www.cmo.com.au/contacts/']","['nadia_cameron@idg.com.au', 'https://www.crunchbase.com/organization/cmo-3']","['+612 9902 2771', 'https://www.cmo.com.au/contacts/']","['new marketing technology', 'new marketing', 'big data marketing applications company', 'digital marketing technologies', 'digital marketing platforms', 'digital marketing', 'digital marketing leaders', 'digital marketing services', 'customer data platforms', 'new mobile marketing opportunities']","['Ben Thompson', 'CEO', 'None']","[['AdvertisingAnalyticsCommunitiesConsultingEventsSocial Media'], 'https://www.crunchbase.com/organization/cmo-3']","['2013', 'https://www.crunchbase.com/organization/cmo-3']","['$2.2M', 'None']","['$27M', 'None']","[' North Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/cmo-3']","['101', 'None']","['Private', 'https://www.crunchbase.com/organization/cmo-3']",0.25,0.25,0.0,0.75,0.3125
Property Development System,https://www.propertydevelopmentsystem.com/,Property Development Courses And Feasibility Software For Property Developers & Investors. Our Property Development Courses Make Property Developments Easy.,propertydevelopmentsystem,"['MELBOURNE3000VictoriaAustralia', 'https://opencorporates.com/companies/au/627233765']","['support@ourproperty.com.au', 'https://www.crunchbase.com/organization/ourproperty']","['1300 687 872', 'https://www.crunchbase.com/organization/ourproperty']","['property development strategy property development business plan', 'property development costs', 'many property development projects', 'property development sites', 'market property development', 'profitable property development project', 'property development deals', 'property development system', 'property development finance', 'potential development properties']","['Russell Burstow', 'founder(s)', 'https://www.crunchbase.com/organization/ourproperty']","[['InternetReal EstateSaaSSoftware'], 'https://www.crunchbase.com/organization/ourproperty']","['2013', 'https://www.crunchbase.com/organization/ourproperty']",None,None,"[' Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/ourproperty']",None,"['Private', 'https://www.crunchbase.com/organization/ourproperty']",0.0,0.0,0.0,0.0,0.0
Pronamics: HOME,https://pronamics.com.au/,Pronamics is a leading provider of cost management and estimating software for your financial project management. For over 30 years  our focus has been building business success for a variety of industries and trades.,pronamics,"['Unit  4 , 38 Leonard Crescent Brendale QLD 4500 Australia', 'https://pronamics.com.au/contact-us/']","['training@pronamics.com.au', 'https://training.pronamics.com.au/visitor_cart']","['+61 7 3481 9676', 'https://pronamics.com.au/contact-us/']","['direct cost item window', 'cost schedule based cost estimates', 'direct cost overhead cost allocations window', 'cost estimate line', 'cost code values', 'cost schedule items', 'cost item', 'item cost estimates', 'direct cost schedule items', 'project costs']","[['Anne TOWNSLEY', ' director'], 'https://opencorporates.com/companies/nz/1807227']","[['Project ManagementSoftwareSoftware Engineering'], 'https://www.crunchbase.com/organization/pronamics-pty-ltd']","['Jan 1, 1987', 'https://www.crunchbase.com/organization/pronamics-pty-ltd']",None,None,"[' Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/pronamics-pty-ltd']",None,"['Private', 'https://www.crunchbase.com/organization/pronamics-pty-ltd']",0.25,0.25,0.75,0.0,0.3125
Australian Acoustical Society,https://www.acoustics.asn.au/,,acoustics.asn.au,"['2 4 DUPAS STREET SMITHFIELD, NEW SOUTH WALES, 2164 Australia', 'https://www.dnb.com/business-directory/company-profiles.iac_acoustics_%28australia%29_pty_ltd.09549884dcc866c6693ec94bb5cca4a8.html']","['info@rodneystevensacoustics.com.au', 'https://www.crunchbase.com/organization/rodney-stevens-acoustics']","['+61 2 9943-5057', 'https://www.crunchbase.com/organization/rodney-stevens-acoustics']",None,"[['PAUL GODBOLD', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.iac_acoustics_%28australia%29_pty_ltd.09549884dcc866c6693ec94bb5cca4a8.html']","[['ConsultingReal Estate'], 'https://www.crunchbase.com/organization/rodney-stevens-acoustics']","['27 October 1977', 'https://opencorporates.com/companies/au/001532663']","['$16.41 million USD', 'https://www.dnb.com/business-directory/company-profiles.iac_acoustics_%28australia%29_pty_ltd.09549884dcc866c6693ec94bb5cca4a8.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/rodney-stevens-acoustics']",None,"['Private', 'https://www.crunchbase.com/organization/rodney-stevens-acoustics']",0.0,0.0,0.0,0.0,0.0
Oncore: Corporate & Contractor Payroll Management Services ...,https://www.oncoreservices.com/au/,Oncore delivers unparalleled outsourcing solutions for recruiters  contractors & corporates. Enquire today.,oncoreservices,"['9/276 FLINDERS STREET MELBOURNE, VICTORIA, 3000 Australia', 'https://www.dnb.com/business-directory/company-profiles.oncore_contractor_solutions_pty_ltd.5a0014c461235b3138a4c69d56351ce5.html']","['supportuk@oncoreservices.com', 'https://www.oncoreservices.com/au/contact/our-offices/']","['0800 141 602', 'https://www.oncoreservices.com/nz/']","['oncore contractors', 'contractor payroll management services', 'contractor management services', 'contractor management', 'contractor management solutions', 'simple contractor management', 'new contractor', 'contractor payroll', 'more contractors', 'superior contractor management']","[['GRANT ALEXANDER GEE', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.oncore_contractor_solutions_pty_ltd.5a0014c461235b3138a4c69d56351ce5.html']","['IT - Software, Utilities', 'from_classification_model']","[' 9 September 2013', 'https://opencorporates.com/companies/nz/4641539']","['$2.84 million USD', 'https://www.dnb.com/business-directory/company-profiles.oncore_contractor_solutions_pty_ltd.5a0014c461235b3138a4c69d56351ce5.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/4641539']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.oncore_contractor_solutions_pty_ltd.5a0014c461235b3138a4c69d56351ce5.html']",0.75,0.25,0.0,0.0,0.25
Homeworthy Inspections | Reporting App | Mobile App,https://homeworthyinspections.com/,Homeworthy Inspection Systems a Practical Approach To Complexity! Record  store property inspection information & generate reports electronically while on-site!_Homeworthy Inspection Systems a Practical Approach To Complexity! Record  store property inspection information & generate reports electronically!,homeworthyinspections,None,"['justine.dittel@propertysafe.com.au', 'https://www.crunchbase.com/organization/propertysafe']","['+61 429 662 492', 'https://homeworthyinspections.com/about-us/']","['building inspection report', 'inspection report', 'property condition reports', 'building reports', 'property inspection mobile apps', 'multiple inspection reports', 'previous inspection reports', 'homeworthy app', 'property inspections', 'store property inspection information']",None,"[['Property ManagementReal Estate InvestmentRental PropertyResidential'], 'https://www.crunchbase.com/organization/propertysafe']","['2010', 'https://www.crunchbase.com/organization/propertysafe']",None,None,"[' Erina, New South Wales, Australia', 'https://www.crunchbase.com/organization/propertysafe']",None,"['Private', 'https://www.crunchbase.com/organization/propertysafe']",0.0,0.25,0.0,0.0,0.0625
iTnews - For Australian Business,https://www.itnews.com.au/,Breaking technology news  analysis and opinion  tailored for Australian CIOs  IT managers and IT professionals.,itnews,None,"['juha@saarinen.org', 'https://www.crunchbase.com/organization/itnews']","['+61 (02) 9901 6374', 'https://www.itnews.com.au/page/contact']","['nsw government services', 'customer data', 'service nsw customers', 'digital services', 'optus business customers', 'service nsw', 'telstra services', 'digital businesses', 'great digital services', 'digital service delivery']","['Carlos Blanco', 'founder(s)', 'https://www.crunchbase.com/organization/itnews']","[['News'], 'https://www.crunchbase.com/organization/itnews']","['2003', 'https://www.crunchbase.com/organization/itnews']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/itnews']",None,"['Private', 'https://www.crunchbase.com/organization/itnews']",0.0,0.25,0.0,0.0,0.0625
LawVu | Matter & Contract Management Software | Legal ...,https://lawvu.com/,Our all-in-one connected software platform enables your legal team to manage all matters  contracts and other legal operations. Book your free demo now,lawvu,"['26 -28 Wharf Street Tauranga 3110 New Zealand', 'https://lawvu.com/']","['info@lawvu.com', 'https://www.crunchbase.com/organization/lawvu']","['+64 (0)7 808 5600', 'https://www.crunchbase.com/organization/lawvu']",None,"['Sam Kidd', 'founder(s)', 'https://www.crunchbase.com/organization/lawvu']","[['Enterprise SoftwareInformation TechnologyLegalLegal TechManagement ConsultingProfessional ServicesSaaS'], 'https://www.crunchbase.com/organization/lawvu']","['May 14, 2015', 'https://www.crunchbase.com/organization/lawvu']","['$1.84 million USD', 'https://www.dnb.com/business-directory/company-profiles.lawvu_limited.6e847f1854f0288c17416995603adcaa.html']",None,"[' Tauranga, Gisborne, New Zealand', 'https://www.crunchbase.com/organization/lawvu']",None,"['Private', 'https://www.crunchbase.com/organization/lawvu']",1.0,0.375,0.75,0.0,0.53125
Hello Inspections: Property Inspection App - Free Demo,https://www.helloinspections.com/,"A professional building inspection app available on iPad and iPhone. A 
property inspection app that works._A professional building inspection app available on iPad and iPhone.  A property inspection app that works.",helloinspections,"['18/23 MITFORD ST ST KILDA, VICTORIA, 3182 Australia', 'https://www.dnb.com/business-directory/company-profiles.hello_inspections_pty_ltd.5d8759ffb6dd458295144929eb3aa247.html']","['support@vitalbuildinginspection.com.au', 'https://www.crunchbase.com/organization/vital-building-pest-inspections']","['1300 884 564', 'https://www.helloinspections.com/']","['pre purchase inspection reports', 'building inspection reports', 'many report types', 'reports', 'template reports', 'different report types', 'many different report types', 'certain other site features', 'new construction reports', 'other parties']","[['GARY PETER THACKRAH', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.hello_inspections_pty_ltd.5d8759ffb6dd458295144929eb3aa247.html']","[['Real Estate'], 'https://www.crunchbase.com/organization/vital-building-pest-inspections']","['Feb 1, 2000', 'https://www.crunchbase.com/organization/vital-building-pest-inspections']","['$117,214 USD', 'https://www.dnb.com/business-directory/company-profiles.hello_inspections_pty_ltd.5d8759ffb6dd458295144929eb3aa247.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/vital-building-pest-inspections']",None,"['Private', 'https://www.crunchbase.com/organization/vital-building-pest-inspections']",0.0,0.25,0.0,0.0,0.0625
澳大利亚华人论坛: China2au.Com澳洲华人网,https://www.china2au.com/,澳洲华人澳大利亚论坛 澳洲旅游签证移民留学信息,china2au,"['4205 /91 Liverpool Street, Sydney NSW 2000', 'https://www.china2au.com/html/jiaoyixinxi/fangwuchuzu/20200503/240841.html']",None,"['+64204888188', 'https://www.china2au.com/tag/brownsbay_205959_1.html']","['评论 评论 评论', '评论 最近rebel很多东西再八折，再配合这个offer！ 评论 评论 求个手动offer 评论 评论', '评论 我也收到email啦 评论 评论', '评论 什么用途的 评论 f150 评论 没啥用途，就是想买辆开。 评论 f150', '。 评论 如何成为会员呢 评论 同问会员 评论 会员当场免费入。网上申请也行 评论 可惜要上', '？ 评论 评论', '评论 这球场居然是红土的，难得难得 评论 怎么个稀罕？ 评论', '评论 百里挑一 评论 什么原因？第一年吗？ 评论 只有这个果没被鸟发现 评论 是因为在奥克兰吗？听说奥克', '！ 评论 交了也没用，无非等着，而且扣你的申请费。 评论 交了没用，并不会从eoi池里选 评论', '评论 非常感谢 评论 天气好要去看看。 评论 感谢分享 评论 周末要下雨啊 评']",None,"['Finance and insurance, Real estate', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
People Builders,https://www.peoplebuilders.com.au/,Online courses  in-house training  personal and executive coaching  leadership development  social and emotional intelligence  and coaching certification.,peoplebuilders,"['Level  5 311 -315 Castlereagh Street Sydney 2000 NSW Australia', 'https://www.peoplebuilders.com.au/site/contact']",None,"['1300 937 000', ['People Builders, phone', 'knowledge_panel']]",None,"[['Anthony Dodds ', 'Group Director of Finance_Briggs ...'], 'from linkedin search google']","['Education, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.25,0.75,0.0,0.0,0.25
interest.co.nz | Helping you make financial decisions,https://www.interest.co.nz/,Helping you make financial decisions,interest,"['206 Jervois Road (Level 1), Herne Bay, Auckland New Zealand', 'https://www.interest.co.nz/feedback']","['news@interest.co.nz', 'https://www.interest.co.nz/about-us']","['+64 09 360-9670', 'https://www.interest.co.nz/terms-conditions']","['market mortgage rates', 'mortgage rates', 'fixed mortgage rate', 'average mortgage interest rates', 'current mortgage rates', 'interest rates', 'fixed interest rates', 'market rates', 'rate data', 'car loan interest rates']","[['Samantha Saunders ', 'Senior Marketing Manager ..._LinkedIn'], 'from linkedin search google']","[['Financial ServicesNews'], 'https://www.crunchbase.com/organization/interest-co-nz']","['Jan 1, 1999', 'https://www.crunchbase.com/organization/interest-co-nz']",None,None,"[' Herne Bay, Auckland, New Zealand', 'https://www.crunchbase.com/organization/interest-co-nz']",None,"['Private', 'https://www.crunchbase.com/organization/interest-co-nz']",0.25,0.25,0.0,0.0,0.125
Marine National Facility - MNF,https://mnf.csiro.au/,Home page of MNF website,mnf.csiro.au,"['1538 HOBART TAS 7001', 'https://mnf.csiro.au/en/About/Contact-Us']","['enquiries@csiro.au', 'https://www.crunchbase.com/organization/csiro']","['+61 3 6232 5097', 'https://mnf.csiro.au/en/Get-on-board/Operations-Rolling-Plan']","['marine research voyages', 'research voyages', 'mnf voyages', 'voyage research needs', 'primary research voyages', 'mnf sea', 'research vessel investigator', 'board research vessel', 'ocean research vessels', 'sea research experience']","['David Burt', 'founder(s)', 'https://www.crunchbase.com/organization/csiro']","[['Consumer ResearchMarine TechnologyMarket ResearchProduct Research'], 'https://www.crunchbase.com/organization/csiro']","['1916', 'https://www.crunchbase.com/organization/csiro']",None,None,"[' Campbell, Victoria, Australia', 'https://www.crunchbase.com/organization/csiro']",None,"['Private', 'https://www.crunchbase.com/organization/csiro']",0.25,0.25,0.0,0.0,0.125
NetSuite_ Microsoft_ Oracle ERP & CRM: Fusion5 Australia,https://www.fusion5.com.au/,Fusion5 delivers world-class ERP  CRM  HR & Payroll  ITSM  Managed Services  and Cloud solutions from Oracle / NetSuite  Microsoft  Aptean  Ivanti and JD Edwards. With Netsuite Melbourne  Netsuite Sydney  Netsuite Perth  Netsuite Brisbane and Netsuite Adelaide offices. We can make a difference to your business.,fusion5,"['Suite 1002, Level 10/1 Castlereagh St, Sydney NSW 2000', ['Fusion5 - Business Solutions, address', 'knowledge_panel']]","['marketing@fusion5.com.au', 'https://www.crunchbase.com/organization/fusion5-australia']","['1300 156 640', 'https://www.jemini.com/customer-success/aioi-nissay-dowa-insurance/']","['business solutions', 'business systems', 'business data', 'business processes', 'global business solution', 'real business data', 'business management', 'business process changes', 'business systems implementation', 'australasian business solutions company']","[['CRAIG ROBERT MARTIN WESTCOTT', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.fusion5_pty_ltd.c5e033a1d0d03e37f7c431cffc6b8550.html']","[['ConsultingInformation TechnologySoftware'], 'https://www.crunchbase.com/organization/fusion5-australia']","['2002', 'https://www.crunchbase.com/organization/fusion5-australia']","['$14.94 million USD', 'https://www.dnb.com/business-directory/company-profiles.fusion5_pty_ltd.c5e033a1d0d03e37f7c431cffc6b8550.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/fusion5-australia']",None,"['Private', 'https://www.crunchbase.com/organization/fusion5-australia']",0.0,0.25,0.0,0.0,0.0625
Inspect It First: Property Inspections in Sydney for Property ...,https://inspectitfirst.com.au/,Inspect It First is one of the best providers of property inspections in Sydney with excellent value proposition for property buyers._Inspect It First is one of the best provides you with the most precise and updated house inspections that guarantee safety of your life and property.,inspectitfirst,None,"['inspectot@inspectit.com.au', 'https://inspectitfirst.com.au/wp-content/uploads/2017/04/vCard.vcf']","['+61425223008', 'https://inspectitfirst.com.au/wp-content/uploads/2017/04/vCard.vcf']","['building inspection report', 'professional building inspection', 'building inspection services', 'comprehensive building inspection report', 'new home building inspections termites', 'additional building inspections', 'comprehensive building inspection', 'property inspection experts', 'regular property inspections', 'thorough property inspection']","[['Dale Kennedy ', 'Managing Director_Assisting ...'], 'from linkedin search google']","['Real estate, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Beca: Engineers & Consultants Making Everyday Better,https://www.beca.com/,We are thinkers  creators  planners and problem-solvers; providing engineering and consulting services to make everyday better for our clients and the community. _,beca,"['21 Pitt Street Auckland New Zealand', 'https://www.beca.com/pages/footer-navigation/terms-conditions']","['privacyofficer@beca.com', 'https://www.beca.com/pages/footer-navigation/terms-conditions/privacy-statement']","['+64 9 300 9300', 'https://www.beca.com/contact-us/locations/pacific/new-caledonia']","['helping new zealand', 'web de beca', 'new zealand', 'beca business director', 'ibm new zealand', 'new zealand law', 'new zealand navy', 'beca manager', 'new zealand cbd', 'new zealand awards']","[['Amelia Joan LINZEY', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.beca_limited.c6d855e219af1c81.html']","[['Management Consulting'], 'https://www.crunchbase.com/organization/beca']","['Jun 1, 1920', 'https://www.crunchbase.com/organization/beca']","['$242.22 million USD', 'https://www.dnb.com/business-directory/company-profiles.beca_limited.c6d855e219af1c81.html']",None,"[' Auckland, Auckland, New Zealand', 'https://www.crunchbase.com/organization/beca']",None,"['Private', 'https://www.crunchbase.com/organization/beca']",0.625,0.25,0.375,0.0,0.3125
Medianet: Australian Media Contacts Database | PR Distribution,https://www.medianet.com.au/,Send your story to media contacts and journalists across Australia. Find your contacts & distribute your press release today. Media and PR Software. International Distribution. Reach Major News Sites. Training Courses. Media Analysis & Reporting. Amplify your media coverage today.,medianet,"['2 Holt Street,\xa0 Surry Hills NSW 2010', 'http://www.medianet.com.au/privacy-policy/']","['team@medianet.com.au', 'https://www.crunchbase.com/organization/medianet-7d50']","['1300 616 813', ['Medianet, phone', 'knowledge_panel']]","['media releases', 'racgp media releases', 'relevant press releases', 'many press releases', 'press release distributions', 'more information', 'example press releases', 'online press releases', 'personal information', 'multimedia news releases']","[['EVAN BALAFAS', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.medianet_group_pty_ltd.d090f715c320f6d27f26142d325e0b4f.html']","[['Media and EntertainmentPublic RelationsTV Production'], 'https://www.crunchbase.com/organization/medianet-7d50']","['1983', 'https://www.crunchbase.com/organization/medianet-7d50']","['$1.26 million USD', 'https://www.dnb.com/business-directory/company-profiles.medianet_group_pty_ltd.d090f715c320f6d27f26142d325e0b4f.html']",None,"[' Surry Hills, New South Wales, Australia', 'https://www.crunchbase.com/organization/medianet-7d50']",None,"['Private', 'https://www.crunchbase.com/organization/medianet-7d50']",0.25,0.25,0.0,0.0,0.125
